run_id,scenario,seed,duration_h,target,final_sev,ramp_min,onset_min,antecedent_dry_days,antecedent_precip_index,ramp_type,label_scheme,q_ref,obs_tau_depth,obs_tau_flow,n_rows,n_blk_cause,n_blk_obs_or,n_blk_obs_and,n_rain_obs_and,n_normal_obs_and,sensor_conduits,realism,parquet
s4_r023,S4,5880884,168,G74F130_G72F120_l1,0.8238719597459654,480,1244,14,7.651371050715232,gradual,obs_and,0.001124918886847849,0.10049258782949927,0.013358278198663686,10079,8776,8259,92,0,9987,G72F350_G72F340_l1;G73F000_G72F120_l1;G73F001_G73F000_l1;G73F007_G73F000_l1;G73F010_G73F000_l1;G74F130_G72F120_l1;G74F140_G74F130_l1;G74F150_G74F140_l1;G72F120_G72F110_l1,"{""depth__node_G74F130"": {""snr_db"": 39.49147557140578, ""drift_frac"": 0.019128427626788083, ""resolution"": 0.03539780806424519, ""dropout_frac"": 0.008234943942851474}, ""flow__G72F120_G72F110_l1"": {""snr_db"": 26.359507309564798, ""drift_frac"": 0.022763388376623735, ""resolution"": 0.011345522457400874, ""dropout_frac"": 0.008135727750768925}, ""vel__G72F120_G72F110_l1"": {""snr_db"": 27.84644042413449, ""drift_frac"": 0.018007908908305576, ""resolution"": 0.00034481711592131793, ""dropout_frac"": 0.007540430598273638}, ""ushear__G72F120_G72F110_l1"": {""snr_db"": 35.965574853421046, ""drift_frac"": 0.027487162945900798, ""resolution"": 1.6949177501660627e-05, ""dropout_frac"": 0.008929457287429308}}",runs\s4_r023.parquet
s4_r024,S4,846428920,168,G73F010_G73F000_l1,0.490140039620985,720,1409,12,12.948319568462567,gradual,obs_and,0.0028409540656262416,0.10982600497708232,0.0003269458251154404,10079,8523,8134,7010,0,3069,G73F000_G72F120_l1;G73F001_G73F000_l1;G73F002_G73F001_l1;G73F007_G73F000_l1;G73F008_G73F007_l1;G73F010_G73F000_l1;G73F020_G73F010_l1;G73F030_G73F020_l1;G74F130_G72F120_l1,"{""depth__node_G73F010"": {""snr_db"": 36.96489307083433, ""drift_frac"": 0.03237079892115642, ""resolution"": 0.03239857368145564, ""dropout_frac"": 0.007143565829943447}, ""flow__G73F000_G72F120_l1"": {""snr_db"": 29.074454503530813, ""drift_frac"": 0.020856227470115226, ""resolution"": 0.00019892506539806275, ""dropout_frac"": 0.003670999107054271}, ""vel__G73F000_G72F120_l1"": {""snr_db"": 32.30588503316487, ""drift_frac"": 0.01613800194167045, ""resolution"": 8.097521232434112e-06, ""dropout_frac"": 0.008731024903264212}, ""ushear__G73F000_G72F120_l1"": {""snr_db"": 21.88777931393836, ""drift_frac"": 0.04691949548480682, ""resolution"": 4.901997387267652e-07, ""dropout_frac"": 0.00515924198829249}}",runs\s4_r024.parquet
s4_r025,S4,1841261663,120,G73F510_G73F500_l1,0.7642591966837109,720,1292,12,0.9083383793289168,gradual,obs_and,0.0019409397413829841,0.12819381433404678,7.912836351814957e-05,7199,5812,5480,5081,0,2118,G73F190_G73F180_l1;G73F210_G73F190_l1;G73F500_G73F190_l1;G73F510_G73F500_l1;G73F520_G73F510_l1;G73F530_G73F520_l1,"{""depth__node_G73F510"": {""snr_db"": 35.92329005773942, ""drift_frac"": 0.0022708459483222923, ""resolution"": 0.031798270021543694, ""dropout_frac"": 0.010557021808584525}, ""flow__G73F500_G73F190_l1"": {""snr_db"": 30.861209525544687, ""drift_frac"": 0.007298315415434242, ""resolution"": 2.7446368579313637e-05, ""dropout_frac"": 0.010695929990276427}, ""vel__G73F500_G73F190_l1"": {""snr_db"": 24.694258683389464, ""drift_frac"": 0.028393544425567893, ""resolution"": 1.0358294729176026e-05, ""dropout_frac"": 0.008751215446589805}, ""ushear__G73F500_G73F190_l1"": {""snr_db"": 35.21896179902724, ""drift_frac"": 0.039315787959131515, ""resolution"": 8.187878609776759e-07, ""dropout_frac"": 0.00416724545075705}}",runs\s4_r025.parquet
s4_r026,S4,1190382223,168,G74F130_G72F120_l1,0.5380583924619626,720,742,3,9.616196798643026,gradual,obs_and,0.0011118079521400903,0.6167060788311008,0.003764725488813541,10079,9203,7964,1199,0,8880,G72F350_G72F340_l1;G73F000_G72F120_l1;G73F001_G73F000_l1;G73F007_G73F000_l1;G73F010_G73F000_l1;G74F130_G72F120_l1;G74F140_G74F130_l1;G74F150_G74F140_l1;G72F120_G72F110_l1,"{""depth__node_G74F130"": {""snr_db"": 23.07212933196103, ""drift_frac"": 0.024040491996607568, ""resolution"": 0.03539780806424519, ""dropout_frac"": 0.006746701061613255}, ""flow__G72F120_G72F110_l1"": {""snr_db"": 38.545038708628226, ""drift_frac"": 0.025034909634358806, ""resolution"": 0.004108461431463484, ""dropout_frac"": 0.00605218771703542}, ""vel__G72F120_G72F110_l1"": {""snr_db"": 23.636701378590466, ""drift_frac"": 0.03311484446835459, ""resolution"": 0.0001447638342356964, ""dropout_frac"": 0.005357674372457585}, ""ushear__G72F120_G72F110_l1"": {""snr_db"": 38.83431289477241, ""drift_frac"": 0.04765788847046199, ""resolution"": 7.509157071499747e-06, ""dropout_frac"": 0.007639646790356186}}",runs\s4_r026.parquet
s4_r027,S4,72124473,168,G73K570_G73F570_l1,0.46561358703688766,720,851,4,13.342189709465506,gradual,obs_and,0.0016713404542456254,0.3777106021752551,0.00021619156319127808,10079,9073,8758,5642,0,4437,G73F560_G73F540_l1;G73F570_G73F560_l1;G73F580_G73F670_l1;G73F580_G73K570_l1;G73F590_G73F580_l1;G73F670_G73F660_l1;G73F671_G73F670_l1;G73F679_G73F670_l1;G73K570_G73F570_l1,"{""depth__node_G73K570"": {""snr_db"": 25.144611349710317, ""drift_frac"": 0.03335547427366377, ""resolution"": 0.04099745283792399, ""dropout_frac"": 0.00744121440619109}, ""flow__G73F570_G73F560_l1"": {""snr_db"": 22.901584147606997, ""drift_frac"": 0.03903627507248252, ""resolution"": 2.849523803417705e-05, ""dropout_frac"": 0.006151403909117968}, ""vel__G73F570_G73F560_l1"": {""snr_db"": 37.426382492533584, ""drift_frac"": 0.02385863015538227, ""resolution"": 3.295734587389554e-06, ""dropout_frac"": 0.006151403909117968}, ""ushear__G73F570_G73F560_l1"": {""snr_db"": 20.00723771904649, ""drift_frac"": 0.028760428741856366, ""resolution"": 2.44359429466252e-07, ""dropout_frac"": 0.007838079174521282}}",runs\s4_r027.parquet
s4_r028,S4,1642588604,144,G73F570_G73F560_l1,0.45072060204323167,0,753,11,8.580968369012114,instant,obs_and,0.0015404195519908858,0.12713781491352397,0.00011332942180007964,8639,7886,7867,6511,0,2128,G73F540_G73F530_l1;G73F560_G73F540_l1;G73F570_G73F560_l1;G73F580_G73K570_l1;G73F670_G73F660_l1;G73K570_G73F570_l1,"{""depth__node_G73F570"": {""snr_db"": 35.698602869359796, ""drift_frac"": 0.021452420922530288, ""resolution"": 0.039198382200267695, ""dropout_frac"": 0.005671952772311611}, ""flow__G73F560_G73F540_l1"": {""snr_db"": 30.24745046565826, ""drift_frac"": 0.04731453652559239, ""resolution"": 7.566036098891888e-05, ""dropout_frac"": 0.010302118300729251}, ""vel__G73F560_G73F540_l1"": {""snr_db"": 28.60897955228273, ""drift_frac"": 0.0044605170499273095, ""resolution"": 7.917757434717335e-06, ""dropout_frac"": 0.0059034610487324925}, ""ushear__G73F560_G73F540_l1"": {""snr_db"": 31.895648750311718, ""drift_frac"": 0.004170795175263914, ""resolution"": 5.403224974508066e-07, ""dropout_frac"": 0.0069452482926264615}}",runs\s4_r028.parquet
s4_r029,S4,1566923139,120,G61F440_G61F430_l1,0.3712861106678274,240,1301,9,1.1308571327895867,gradual,obs_and,0.0008461335848315068,0.20662527804158753,5.351149363215933e-05,7199,5833,5366,3939,0,3260,G61F420_G61F011_l1;G61F430_G61F420_l1;G61F440_G61F430_l1;G61F460_G61F440_l1,"{""depth__node_G61F440"": {""snr_db"": 31.729249323916527, ""drift_frac"": 0.0028271428319739667, ""resolution"": 0.04337639786501015, ""dropout_frac"": 0.009029031809973607}, ""flow__G61F430_G61F420_l1"": {""snr_db"": 36.30186627222046, ""drift_frac"": 0.010659768951423227, ""resolution"": 4.523658506930571e-05, ""dropout_frac"": 0.011251562717044033}, ""vel__G61F430_G61F420_l1"": {""snr_db"": 21.563464800301176, ""drift_frac"": 0.01699708726631825, ""resolution"": 5.850260204555128e-06, ""dropout_frac"": 0.009029031809973607}, ""ushear__G61F430_G61F420_l1"": {""snr_db"": 29.418920760217397, ""drift_frac"": 0.025478647689660006, ""resolution"": 4.246170910555465e-07, ""dropout_frac"": 0.010695929990276427}}",runs\s4_r029.parquet
s5_r000,S5,1818006483,48,G80F190_G80F180_l1,0.0,0,0,13,0.9910500967284097,instant,obs_and,0.0005032856093216949,0.01,0.003144450872140616,2879,0,0,0,0,2879,G80F170_G80F160_l1;G80F180_G80F170_l1;G80F190_G80F180_l1;G80F210_G80F190_l1;G80F220_G80F210_l1,"{""depth__node_G80F190"": {""snr_db"": 37.878886299126464, ""drift_frac"": 0.0024776252418210244, ""resolution"": 0.001168634829609167, ""dropout_frac"": 0.02153525529697812}, ""flow__G80F180_G80F170_l1"": {""snr_db"": 26.618124608268754, ""drift_frac"": 0.02674933748656122, ""resolution"": 0.0008201542758821635, ""dropout_frac"": 0.02153525529697812}, ""vel__G80F180_G80F170_l1"": {""snr_db"": 31.42869756191857, ""drift_frac"": 0.04121872735807483, ""resolution"": 0.00022746168964637994, ""dropout_frac"": 0.013199027440083362}, ""ushear__G80F180_G80F170_l1"": {""snr_db"": 30.51423769731418, ""drift_frac"": 0.006372048859017982, ""resolution"": 1.4141855508556135e-05, ""dropout_frac"": 0.029871483153872874}}",runs\s5_r000.parquet
s5_r001,S5,377217572,60,G72F010_G71F200_l1,0.0,0,0,5,18.01965263932733,instant,obs_and,0.006468937199691507,0.027585752074896,0.005668702215812057,3599,0,0,0,0,3599,G72F010_G71F200_l1;G72F011_G72K010_l1;G72F250_G72F010_l1;G72F252_G72F252_200957745_l1;G72F260_G72F250_l1;G72F550_G72F010_l1;G72K560_G72K560_201188562_l1;G71F200_G71F190_l1,"{""depth__node_G72F010"": {""snr_db"": 26.556083265080268, ""drift_frac"": 0.045049131598318325, ""resolution"": 0.0035495896715674346, ""dropout_frac"": 0.010280633509308142}, ""flow__G71F200_G71F190_l1"": {""snr_db"": 27.611973742075193, ""drift_frac"": 0.012509916118048671, ""resolution"": 0.0012337405165225562, ""dropout_frac"": 0.013059183106418449}, ""vel__G71F200_G71F190_l1"": {""snr_db"": 23.433512510956852, ""drift_frac"": 0.016464803992294847, ""resolution"": 3.315496180405802e-05, ""dropout_frac"": 0.02222839677688247}, ""ushear__G71F200_G71F190_l1"": {""snr_db"": 37.91470943425752, ""drift_frac"": 0.022151581549923857, ""resolution"": 1.808896212134993e-06, ""dropout_frac"": 0.014448457904973604}}",runs\s5_r001.parquet
s5_r002,S5,191741831,72,G73F510_G73F500_l1,0.0,0,0,6,9.580560707832273,instant,obs_and,0.0018773660565043766,0.01,0.001653231190039751,4319,0,0,0,0,4319,G73F190_G73F180_l1;G73F210_G73F190_l1;G73F500_G73F190_l1;G73F510_G73F500_l1;G73F520_G73F510_l1;G73F530_G73F520_l1,"{""depth__node_G73F510"": {""snr_db"": 27.235915531165865, ""drift_frac"": 0.023951401769580685, ""resolution"": 0.0002704494882339654, ""dropout_frac"": 0.01157675387821255}, ""flow__G73F500_G73F190_l1"": {""snr_db"": 29.912056374126422, ""drift_frac"": 0.04510072717785465, ""resolution"": 0.000495347086761437, ""dropout_frac"": 0.018291271127575826}, ""vel__G73F500_G73F190_l1"": {""snr_db"": 34.29116297614431, ""drift_frac"": 0.012012251967219278, ""resolution"": 0.00010431519972841068, ""dropout_frac"": 0.015744385274369065}, ""ushear__G73F500_G73F190_l1"": {""snr_db"": 31.10046259999771, ""drift_frac"": 0.0026458571259841135, ""resolution"": 6.655514349545183e-06, ""dropout_frac"": 0.011345218800648298}}",runs\s5_r002.parquet
s5_r003,S5,1853662621,60,G72F030_G72F020_l1,0.0,0,0,13,9.716818259372399,instant,obs_and,0.005097539722327807,0.01,0.004221741289188869,3599,0,0,0,0,3599,G72F030_G72F020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F020_G72K020_l1,"{""depth__node_G72F030"": {""snr_db"": 37.20976769102624, ""drift_frac"": 0.024292045648431, ""resolution"": 0.000653692165881356, ""dropout_frac"": 0.013059183106418449}, ""flow__G72F020_G72K020_l1"": {""snr_db"": 26.98006982069206, ""drift_frac"": 0.015858121363242113, ""resolution"": 0.000981859266476318, ""dropout_frac"": 0.019449847179772158}, ""vel__G72F020_G72K020_l1"": {""snr_db"": 36.556739303189005, ""drift_frac"": 0.028403067540765378, ""resolution"": 0.0001005504536082829, ""dropout_frac"": 0.015004167824395665}, ""ushear__G72F020_G72K020_l1"": {""snr_db"": 28.96240409191079, ""drift_frac"": 0.02560141645909675, ""resolution"": 5.12550569190658e-06, ""dropout_frac"": 0.014448457904973604}}",runs\s5_r003.parquet
s5_r004,S5,47463575,72,G80F210_G80F190_l1,0.0,0,0,7,13.24277039184135,instant,obs_and,0.0003172660014676216,0.01,0.005021405671801049,4319,0,0,0,0,4319,G80F180_G80F170_l1;G80F190_G80F180_l1;G80F210_G80F190_l1;G80F220_G80F210_l1;G80F230_G80F220_l1,"{""depth__node_G80F210"": {""snr_db"": 28.67766569397242, ""drift_frac"": 0.03310692597960337, ""resolution"": 0.000797193580346257, ""dropout_frac"": 0.01412363973141931}, ""flow__G80F190_G80F180_l1"": {""snr_db"": 20.486053405861778, ""drift_frac"": 0.049985899657294476, ""resolution"": 0.0005055153159203421, ""dropout_frac"": 0.013429034498726558}, ""vel__G80F190_G80F180_l1"": {""snr_db"": 31.364159832202024, ""drift_frac"": 0.04412701707554816, ""resolution"": 0.00014345929680049954, ""dropout_frac"": 0.010650613567955545}, ""ushear__G80F190_G80F180_l1"": {""snr_db"": 22.160312805467782, ""drift_frac"": 0.025911799380357217, ""resolution"": 9.614157450962107e-06, ""dropout_frac"": 0.017596665894883075}}",runs\s5_r004.parquet
s5_r005,S5,1162779116,60,G80F240_G80F230_l1,0.0,0,0,14,11.960716704194866,instant,obs_and,1.4329331207131074e-05,0.01,0.0015097079871893974,3599,0,0,0,0,3599,G80F220_G80F210_l1;G80F230_G80F220_l1;G80F240_G80F230_l1,"{""depth__node_G80F240"": {""snr_db"": 39.75662639368271, ""drift_frac"": 0.029901791760487163, ""resolution"": 0.0008840295946384109, ""dropout_frac"": 0.02000555709919422}, ""flow__G80F230_G80F220_l1"": {""snr_db"": 39.69582479385009, ""drift_frac"": 0.006092392604919706, ""resolution"": 0.0010555593198190352, ""dropout_frac"": 0.020283412058905253}, ""vel__G80F230_G80F220_l1"": {""snr_db"": 22.28739778822294, ""drift_frac"": 0.02047228870605714, ""resolution"": 0.00022652541169753142, ""dropout_frac"": 0.021672686857460405}, ""ushear__G80F230_G80F220_l1"": {""snr_db"": 28.516455035844324, ""drift_frac"": 0.04104725373775976, ""resolution"": 1.462674358178967e-05, ""dropout_frac"": 0.015282022784106696}}",runs\s5_r005.parquet
s5_r006,S5,172656924,60,G80F110_G80F090_l1,0.0,0,0,3,0.9320350324485216,instant,obs_and,0.0014781327457891154,0.06973042540748553,0.0016242563038307975,3599,0,0,0,0,3599,G80F080_G80F070_l1;G80F090_G80F080_l1;G80F110_G80F090_l1;G80F120_G80F110_l1;G80F130_G80F120_l1,"{""depth__node_G80F110"": {""snr_db"": 23.000613412294875, ""drift_frac"": 0.002330087581121304, ""resolution"": 0.010721494849933936, ""dropout_frac"": 0.018894137260350097}, ""flow__G80F090_G80F080_l1"": {""snr_db"": 35.110438059016786, ""drift_frac"": 0.03792793506858812, ""resolution"": 0.0008666551341223984, ""dropout_frac"": 0.013337038066129481}, ""vel__G80F090_G80F080_l1"": {""snr_db"": 23.79008485716855, ""drift_frac"": 0.045725321633346895, ""resolution"": 0.00019661397222141822, ""dropout_frac"": 0.019171992220061128}, ""ushear__G80F090_G80F080_l1"": {""snr_db"": 29.81328661476175, ""drift_frac"": 0.018225138982244534, ""resolution"": 1.2315393017419287e-05, ""dropout_frac"": 0.012781328146707419}}",runs\s5_r006.parquet
s5_r007,S5,643626384,48,G72K020_G72K010_l1,0.0,0,0,8,4.774613699553982,instant,obs_and,0.005385655345859717,0.012683945633333141,0.0023364510818183115,2879,0,0,0,0,2879,G72F011_G72K010_l1;G72F012_G72F011_l1;G72F250_G72F010_l1;G72F550_G72F010_l1;G72F660_G72F650_l1;G72K020_G72K010_l1;G72K010_G72F010_l1,"{""depth__node_G72K020"": {""snr_db"": 30.482862025816317, ""drift_frac"": 0.011936534248884956, ""resolution"": 0.003287741652082143, ""dropout_frac"": 0.027787426189649182}, ""flow__G72K010_G72F010_l1"": {""snr_db"": 35.34959023164823, ""drift_frac"": 0.03091356776696836, ""resolution"": 0.0011738437867993851, ""dropout_frac"": 0.02049322681486627}, ""vel__G72K010_G72F010_l1"": {""snr_db"": 24.529941415972385, ""drift_frac"": 0.003664783499381691, ""resolution"": 0.0005076707090755584, ""dropout_frac"": 0.019103855505383814}, ""ushear__G72K010_G72F010_l1"": {""snr_db"": 29.58945633727738, ""drift_frac"": 0.022810363059755697, ""resolution"": 2.6196848802669316e-05, ""dropout_frac"": 0.016325112886418896}}",runs\s5_r007.parquet
s5_r008,S5,1033071480,60,G72F010_G71F200_l1,0.0,0,0,8,19.180742970920978,instant,obs_and,0.006459324694090039,0.01487102878389433,0.0029818862826654006,3599,0,0,0,0,3599,G72F010_G71F200_l1;G72F011_G72K010_l1;G72F250_G72F010_l1;G72F252_G72F252_200957745_l1;G72F260_G72F250_l1;G72F550_G72F010_l1;G72K560_G72K560_201188562_l1;G71F200_G71F190_l1,"{""depth__node_G72F010"": {""snr_db"": 30.403133736338077, ""drift_frac"": 0.047951857427302444, ""resolution"": 0.0029652563739621363, ""dropout_frac"": 0.008891358710752986}, ""flow__G71F200_G71F190_l1"": {""snr_db"": 24.42903065991004, ""drift_frac"": 0.03042096456539438, ""resolution"": 0.0007370254051420086, ""dropout_frac"": 0.014170602945262572}, ""vel__G71F200_G71F190_l1"": {""snr_db"": 30.794126964610108, ""drift_frac"": 0.00011637458914727229, ""resolution"": 2.388057759119546e-05, ""dropout_frac"": 0.018616282300639067}, ""ushear__G71F200_G71F190_l1"": {""snr_db"": 31.60773802332336, ""drift_frac"": 0.04379664861426118, ""resolution"": 1.3486177349718094e-06, ""dropout_frac"": 0.017504862461794942}}",runs\s5_r008.parquet
s5_r009,S5,907713895,60,G73F570_G73F560_l1,0.0,0,0,11,15.267805877199725,instant,obs_and,0.001824964835111912,0.01,0.0007250732215999426,3599,0,0,0,0,3599,G73F540_G73F530_l1;G73F560_G73F540_l1;G73F570_G73F560_l1;G73F580_G73K570_l1;G73F670_G73F660_l1;G73K570_G73F570_l1,"{""depth__node_G73F570"": {""snr_db"": 35.646743019278375, ""drift_frac"": 0.03816951469299931, ""resolution"": 0.00045513799333708445, ""dropout_frac"": 0.013614893025840511}, ""flow__G73F560_G73F540_l1"": {""snr_db"": 39.02317650429155, ""drift_frac"": 0.04131821836381508, ""resolution"": 0.000495867139401029, ""dropout_frac"": 0.015559877743817728}, ""vel__G73F560_G73F540_l1"": {""snr_db"": 38.057891886762356, ""drift_frac"": 0.008538746735564378, ""resolution"": 4.129665041956349e-05, ""dropout_frac"": 0.011114198388441235}, ""ushear__G73F560_G73F540_l1"": {""snr_db"": 39.77836269972124, ""drift_frac"": 0.032947744426998424, ""resolution"": 2.511473016530619e-06, ""dropout_frac"": 0.009447068630175049}}",runs\s5_r009.parquet
s5_r010,S5,865948038,48,G72F030_G72F020_l1,0.0,0,0,14,11.889122061508662,instant,obs_and,0.005184669335122396,0.01,0.005002991096978242,2879,0,0,0,0,2879,G72F030_G72F020_l1;G72F660_G72F650_l1;G72F661_G72F660_l1;G72F665_G72F660_l1;G72F710_G72F700_l1;G72F720_G72F710_l1;G72F020_G72K020_l1,"{""depth__node_G72F030"": {""snr_db"": 38.7761071568774, ""drift_frac"": 0.029722805153771653, ""resolution"": 0.0006536381293315235, ""dropout_frac"": 0.02466134074331365}, ""flow__G72F020_G72K020_l1"": {""snr_db"": 26.628720919152265, ""drift_frac"": 0.009457516591854254, ""resolution"": 0.001152919876632584, ""dropout_frac"": 0.010072941993747829}, ""vel__G72F020_G72K020_l1"": {""snr_db"": 34.201310074908285, ""drift_frac"": 0.029177321814208085, ""resolution"": 0.00011505119787602573, ""dropout_frac"": 0.019798541160125045}, ""ushear__G72F020_G72K020_l1"": {""snr_db"": 32.551779814646466, ""drift_frac"": 0.019187501746075863, ""resolution"": 5.824334612403895e-06, ""dropout_frac"": 0.01597777005904828}}",runs\s5_r010.parquet
s5_r011,S5,60816030,60,G65F110_G65F090_l1,0.0,0,0,5,8.057184199556568,instant,obs_and,0.009666909675406477,0.026404465840228604,0.005500108294919735,3599,0,0,0,0,3599,G65F080_G65F070_l1;G65F090_G65F080_l1;G65F110_G65F090_l1;G65F120_G65F110_l1;G65F130_G65F120_l1,"{""depth__node_G65F110"": {""snr_db"": 25.797276538688077, ""drift_frac"": 0.020142960498891423, ""resolution"": 0.004108306951543177, ""dropout_frac"": 0.011947763267574326}, ""flow__G65F090_G65F080_l1"": {""snr_db"": 30.466324504131812, ""drift_frac"": 0.03981331182671484, ""resolution"": 0.0017205177521468756, ""dropout_frac"": 0.010558488469019172}, ""vel__G65F090_G65F080_l1"": {""snr_db"": 33.611857901775, ""drift_frac"": 0.0011459331655959194, ""resolution"": 9.399673894606753e-05, ""dropout_frac"": 0.018894137260350097}, ""ushear__G65F090_G65F080_l1"": {""snr_db"": 31.860822732265234, ""drift_frac"": 0.04077945098018201, ""resolution"": 5.0921913832740625e-06, ""dropout_frac"": 0.015282022784106696}}",runs\s5_r011.parquet
s5_r012,S5,11494708,60,G73F510_G73F500_l1,0.0,0,0,13,17.446622495262055,instant,obs_and,0.0018038971950132855,0.01,0.0005196501317660145,3599,0,0,0,0,3599,G73F190_G73F180_l1;G73F210_G73F190_l1;G73F500_G73F190_l1;G73F510_G73F500_l1;G73F520_G73F510_l1;G73F530_G73F520_l1,"{""depth__node_G73F510"": {""snr_db"": 37.318589036019816, ""drift_frac"": 0.04361655623815514, ""resolution"": 0.00026945486606254544, ""dropout_frac"": 0.021672686857460405}, ""flow__G73F500_G73F190_l1"": {""snr_db"": 35.724982638999556, ""drift_frac"": 4.329248150953813e-05, ""resolution"": 0.00026603162620578256, ""dropout_frac"": 0.011947763267574326}, ""vel__G73F500_G73F190_l1"": {""snr_db"": 33.12958376307567, ""drift_frac"": 0.003789241020657569, ""resolution"": 6.26871494002779e-05, ""dropout_frac"": 0.013337038066129481}, ""ushear__G73F500_G73F190_l1"": {""snr_db"": 23.77146405854654, ""drift_frac"": 0.022540618874069825, ""resolution"": 4.183338899276878e-06, ""dropout_frac"": 0.015004167824395665}}",runs\s5_r012.parquet
s5_r013,S5,266896304,72,G80F220_G80F210_l1,0.0,0,0,13,9.236583155790886,instant,obs_and,0.00018623368072499097,0.01,0.007053794777786249,4319,0,0,0,0,4319,G80F190_G80F180_l1;G80F210_G80F190_l1;G80F220_G80F210_l1;G80F230_G80F220_l1;G80F240_G80F230_l1,"{""depth__node_G80F220"": {""snr_db"": 38.52753417146286, ""drift_frac"": 0.023091457889477213, ""resolution"": 0.0008864024416487201, ""dropout_frac"": 0.012734429266033805}, ""flow__G80F210_G80F190_l1"": {""snr_db"": 21.223850024001894, ""drift_frac"": 0.027353285326939942, ""resolution"": 0.0008365180675965072, ""dropout_frac"": 0.01620745542949757}, ""vel__G80F210_G80F190_l1"": {""snr_db"": 39.43874308014911, ""drift_frac"": 0.021277448521865458, ""resolution"": 0.00018421079250382865, ""dropout_frac"": 0.012734429266033805}, ""ushear__G80F210_G80F190_l1"": {""snr_db"": 23.9100748185447, ""drift_frac"": 0.0005661203056393671, ""resolution"": 1.1894490788402752e-05, ""dropout_frac"": 0.01412363973141931}}",runs\s5_r013.parquet
s5_r014,S5,17790420,48,G80F090_G80F080_l1,0.0,0,0,9,13.042286604857871,instant,obs_and,0.0016896521122875513,0.01,0.0010326780513267664,2879,0,0,0,0,2879,G80F070_G80F060_l1;G80F080_G80F070_l1;G80F090_G80F080_l1;G80F110_G80F090_l1;G80F120_G80F110_l1,"{""depth__node_G80F090"": {""snr_db"": 31.650696199296714, ""drift_frac"": 0.03260571651214468, ""resolution"": 0.0033967216050233883, ""dropout_frac"": 0.02084056964223689}, ""flow__G80F080_G80F070_l1"": {""snr_db"": 35.36228404809806, ""drift_frac"": 0.0029499849180040397, ""resolution"": 0.000567084228962241, ""dropout_frac"": 0.02049322681486627}, ""vel__G80F080_G80F070_l1"": {""snr_db"": 37.84167530972907, ""drift_frac"": 0.03429157790769846, ""resolution"": 0.00011748960608841778, ""dropout_frac"": 0.025703369225425494}, ""ushear__G80F080_G80F070_l1"": {""snr_db"": 38.93938196627212, ""drift_frac"": 0.04367158623413933, ""resolution"": 7.3592502087969816e-06, ""dropout_frac"": 0.019103855505383814}}",runs\s5_r014.parquet
s5_r015,S5,1440154964,72,G73F510_G73F500_l1,0.0,0,0,2,8.353697084159396,instant,obs_and,0.001876053705172256,0.01,0.000756537395417447,4319,0,0,0,0,4319,G73F190_G73F180_l1;G73F210_G73F190_l1;G73F500_G73F190_l1;G73F510_G73F500_l1;G73F520_G73F510_l1;G73F530_G73F520_l1,"{""depth__node_G73F510"": {""snr_db"": 21.602408951733153, ""drift_frac"": 0.020884242710398494, ""resolution"": 0.00026945486606254544, ""dropout_frac"": 0.01643899050706182}, ""flow__G73F500_G73F190_l1"": {""snr_db"": 35.858873568146095, ""drift_frac"": 0.015321528321025325, ""resolution"": 0.00042017732735795095, ""dropout_frac"": 0.014586709886547812}, ""vel__G73F500_G73F190_l1"": {""snr_db"": 38.12454312664157, ""drift_frac"": 0.015161396777268094, ""resolution"": 9.103568589585836e-05, ""dropout_frac"": 0.015975920351933317}, ""ushear__G73F500_G73F190_l1"": {""snr_db"": 25.436792263286733, ""drift_frac"": 0.04436625875653104, ""resolution"": 5.877179470377054e-06, ""dropout_frac"": 0.018059736050011578}}",runs\s5_r015.parquet
s5_r016,S5,1128755549,48,G80F140_G80F130_l1,0.0,0,0,2,11.226275427062443,instant,obs_and,0.0011505128403046878,0.10696095037751258,0.0019230321679751302,2879,0,0,0,0,2879,G80F120_G80F110_l1;G80F130_G80F120_l1;G80F140_G80F130_l1;G80F160_G80F140_l1;G80F170_G80F160_l1,"{""depth__node_G80F140"": {""snr_db"": 22.83120284973321, ""drift_frac"": 0.02806568856765611, ""resolution"": 0.012200000010000002, ""dropout_frac"": 0.013893713094824591}, ""flow__G80F130_G80F120_l1"": {""snr_db"": 34.676568344427594, ""drift_frac"": 0.014941747368666892, ""resolution"": 0.0007603962555138877, ""dropout_frac"": 0.021187912469607502}, ""vel__G80F130_G80F120_l1"": {""snr_db"": 31.005869554987342, ""drift_frac"": 0.0034973854494747716, ""resolution"": 0.00018741619659497018, ""dropout_frac"": 0.012504341785342132}, ""ushear__G80F130_G80F120_l1"": {""snr_db"": 28.14168600252329, ""drift_frac"": 0.02090474586071709, ""resolution"": 1.1739268471287477e-05, ""dropout_frac"": 0.01806182702327197}}",runs\s5_r016.parquet
